uid	Gender	Age	Qualification	Nationality	BornIn	ParentsBornIn	Income	EMP1	EMP2	EMP3	EMP4	EMP5	EMP6	EMP7	EMP8	BIG1	BIG2	BIG3	BIG4	BIG5	BIG6	BIG7	BIG8	BIG9	BIG10	IPO1	IPO2	IPO3	IPO4	IPO5	IPO6	IPO7	IPO8	IPO9	IPO10	IPO11	IPO12	EMO1	EMO2	EMO3	EMO4	EMO5	EMO6	EMO7	EMO8	EMO9	EMO10	EMO11	EMO12	EMO13	EMO14	MED1	MED2	MED3	MED4	MED5	MED6	MED7	MED8	MED9	PPA1	PPA2	PPA3	PPA4	PPA5	PPA6	PPA7	PPA8	PPO1	PPO2	PPO3	PPO4	PPO5	PPO6	Republican	Democrat	POL1	POL2	POL3	POL4	POL5	POL6	POL7	POL8	POL9	PRO1	PRO2	PRO3	PRO4	PRO5
U1147	0	81	3	0	0	0	4	4	4	4	4	4	4	4	4	3	3	4	3	4	5	4	3	5	4	4	3	5	3	4	3	3	5	3	5	3	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	1	1	1	1	1	1	1	1	1	3	3	1	1	3	1	1	4	4	4	4	4	4	36	58	6	2	1	2	1	1	1	1	1	2	4	0.0	2	2
U1150	1	50	6	0	1	3	2	5	5	5	5	5	5	5	5	5	2	3	2	6	6	5	2	2	4	4	5	6	4	6	5	5	5	6	4	6	5	2	2	3	3	2	2	3	3	3	5	5	6	3	2	6	6	2	2	1	1	1	4	1	6	5	5	6	6	5	5	6	6	5	5	6	5	5	14	83	4	5	5	5	5	4	5	5	5	4	5	1000.0	4	5
U1151	1	60	4	0	0	0	0	2	2	2	4	2	2	2	2	4	4	4	4	4	6	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	4	1	1	1	4	4	4	4	4	4	4	6	2	7	7	1	1	1	7	5	5	5	5	5	5	5	5	5	2	2	2	2	2	2	17	92	6	2	4	4	2	2	2	2	2	3	4	0.0	2	2
U1152	1	63	1	0	0	0	0	4	5	4	5	5	4	4	5	7	1	7	1	1	6	7	1	7	5	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	7	7	7	7	0	100	6	4	4	5	5	6	4	4	6	1	1	0.0	1	1
U1155	1	60	4	0	0	0	6	2	7	7	6	7	6	5	6	2	1	7	1	5	6	7	1	7	7	4	4	3	3	7	1	1	7	1	7	1	7	1	1	1	1	1	1	1	7	7	1	1	1	1	1	2	6	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	7	7	7	7	0	100	3	7	7	7	4	4	4	5	3	7	1	0.0	1	1
U1156	1	61	1	0	0	0	2	6	7	7	7	6	6	7	7	3	4	6	5	5	6	6	3	6	5	1	7	1	7	4	3	3	4	3	4	4	3	2	2	2	4	2	2	3	3	4	2	2	2	2	2	7	7	4	1	1	1	1	1	4	5	4	4	6	5	4	4	4	4	5	6	6	6	5	82	0	11	7	7	7	7	5	7	7	7	5	5	0.0	1	1
U1157	0	56	5	0	0	0	5	4	7	5	4	4	4	5	6	4	3	5	1	7	3	4	1	6	5	2	3	2	3	4	2	2	5	2	6	2	5	2	1	2	4	1	1	1	4	4	3	3	4	2	3	7	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	7	4	7	7	0	0	6	5	7	7	4	6	5	5	5	7	5	100.0	7	7
U1159	1	59	1	0	0	0	1	6	7	6	7	7	7	7	7	1	3	5	6	3	6	6	4	2	2	4	1	6	1	6	1	1	6	1	6	1	7	1	1	1	1	1	1	1	1	7	7	6	7	6	6	1	4	1	1	5	1	1	6	2	1	4	1	1	1	4	1	1	7	7	4	4	7	7	0	0	6	1	3	3	2	1	3	1	3	7	7	1.0	1	2
U1160	1	58	4	0	0	0	3	5	5	6	5	5	5	5	5	1	1	6	2	6	5	6	1	5	2	1	7	1	7	1	7	7	2	7	2	7	1	7	7	7	2	7	1	1	3	1	1	1	1	1	1	4	1	1	3	4	5	4	4	4	5	6	6	5	2	2	2	2	7	6	6	4	6	7	78	3	9	5	5	5	4	2	5	5	6	3	2	0.0	1	1
U1161	1	60	4	0	0	0	6	7	7	7	7	7	7	7	7	7	1	7	1	4	1	7	1	7	1	1	7	1	7	1	7	7	1	7	1	7	1	6	6	6	1	1	1	1	1	1	1	1	1	1	1	1	7	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	7	7	7	7	100	0	11	7	7	7	7	4	4	4	7	1	1	0.0	1	1
U1162	1	61	1	0	0	0	2	7	7	7	7	6	7	7	7	5	1	7	1	7	4	7	1	7	1	1	7	3	3	5	6	7	3	1	1	2	6	1	1	2	2	4	1	2	2	2	2	1	1	2	1	6	6	1	1	1	1	1	1	1	4	4	4	4	4	4	4	4	7	7	7	7	7	7	98	41	6	5	4	5	5	4	3	4	4	7	7	0.0	1	2
U1163	1	62	3	0	1	0	5	5	6	7	5	3	3	6	3	1	3	3	6	1	7	5	3	4	7	1	7	1	7	2	7	5	2	7	1	6	1	4	3	4	4	4	1	1	2	2	1	1	1	1	1	1	1	1	4	1	1	1	1	1	2	1	1	1	1	1	1	1	4	5	3	3	4	4	100	0	11	2	2	1	2	1	2	2	2	1	1	0.0	1	1
U1164	0	64	5	0	0	0	5	3	5	4	2	4	3	4	5	1	4	7	3	5	7	2	2	6	7	6	1	5	2	7	1	1	6	1	6	1	7	1	1	1	4	1	1	1	4	5	3	2	6	3	5	7	7	1	2	1	1	1	1	1	1	4	4	1	1	1	1	2	7	7	7	7	7	6	11	47	5	7	7	6	7	7	2	3	2	7	7	100.0	1	2
U1166	1	20	5	0	0	0	5	7	7	6	5	7	7	7	5	1	1	1	7	7	7	7	1	7	1	4	3	2	3	2	3	1	2	2	2	3	3	1	2	1	1	1	1	1	3	1	1	3	1	1	1	2	4	2	6	6	6	1	7	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	50	50	6	2	3	5	2	4	2	5	2	3	3	0.0	4	3
U1167	1	29	1	0	0	0	1	4	3	3	3	3	2	6	3	3	4	3	3	3	3	3	5	4	5	4	4	3	5	3	4	4	4	5	5	3	2	3	4	3	3	4	5	3	3	3	3	3	4	4	3	4	7	3	5	6	5	5	6	6	3	4	4	4	4	3	4	4	5	4	4	4	3	4	50	50	8	3	3	2	4	2	3	3	4	3	3	20.0	5	4
U1171	1	21	1	0	0	0	0	5	6	5	6	5	6	4	6	4	2	5	5	6	1	7	5	1	4	3	1	5	6	6	1	5	2	1	5	1	5	1	1	5	1	1	1	1	5	5	5	5	5	5	1	1	5	4	4	1	5	1	5	5	2	4	4	3	1	4	3	3	3	4	4	4	4	2	100	0	3	4	4	5	6	1	1	1	1	4	4	1.0	3	4
U1173	2	23	2	0	1	2	2	5	5	5	3	4	6	6	5	5	5	6	3	5	4	5	2	6	4	3	6	5	5	6	5	5	5	5	4	5	4	3	5	5	5	5	5	5	5	3	5	5	5	3	5	5	3	4	3	3	4	4	4	3	6	6	6	6	6	6	6	6	6	5	5	4	5	4	50	50	6	3	4	4	4	6	4	3	5	6	6	100.0	5	5
U1176	2	24	1	0	0	0	0	6	6	7	7	7	6	5	7	1	3	4	7	6	7	7	1	2	4	1	7	1	7	3	5	7	1	7	1	4	3	7	7	5	1	7	1	1	2	5	2	1	1	1	4	1	3	1	4	1	2	1	1	6	4	4	1	1	1	1	1	1	4	4	4	1	5	6	35	72	6	2	2	6	4	1	2	1	1	1	1	0.0	1	1
U1178	0	23	1	0	0	0	2	4	4	4	3	2	3	4	4	2	2	3	1	3	4	3	2	4	2	6	1	5	1	5	1	1	5	1	5	1	6	1	1	1	4	1	1	2	5	6	5	4	5	3	5	1	5	1	4	6	2	1	3	1	1	1	1	2	1	1	1	1	7	7	7	7	6	7	0	0	6	1	1	1	1	1	1	1	1	1	1	0.0	1	1
U1179	1	24	4	0	0	0	1	5	6	7	6	4	7	4	5	3	3	1	6	6	4	5	4	3	6	4	3	4	5	6	4	4	5	3	4	2	5	2	2	4	4	1	2	2	4	4	4	4	5	4	4	2	2	3	5	7	3	2	3	4	5	4	4	4	3	5	5	6	7	3	7	4	7	2	50	0	9	3	2	2	3	2	2	4	2	5	5	0.0	4	4
U1180	1	21	1	0	0	0	5	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	1	7	4	1	3	7	1	4	1	7	4	1	4	1	7	1	1	1	1	1	1	1	1	6	5	4	6	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	50	50	1	7	1	4	1	1	7	5	4	7	7	0.0	1	1
U1182	0	22	1	0	0	0	4	6	4	1	5	7	4	5	1	3	1	4	3	7	6	5	7	5	3	4	5	4	3	5	7	3	5	5	5	6	6	5	6	7	7	6	4	7	5	5	7	4	7	6	6	3	4	1	2	5	7	7	4	1	5	2	5	3	3	6	4	4	4	4	6	5	7	6	86	78	7	1	5	3	5	6	2	3	3	6	5	10.0	5	7
U1183	1	23	1	0	0	0	3	5	5	5	4	5	6	6	6	7	4	6	1	7	1	2	4	4	2	7	1	5	5	4	2	3	4	4	4	5	4	1	3	5	7	1	1	1	7	7	6	6	6	6	4	6	6	6	6	5	7	6	6	7	4	4	4	4	4	4	4	4	4	5	5	4	5	4	0	100	6	5	6	5	5	6	5	6	6	1	1	0.0	2	3
U1186	0	23	4	0	0	0	2	5	5	6	5	5	6	5	5	6	7	6	6	6	6	6	5	5	6	6	5	6	6	5	5	5	5	6	5	6	5	4	4	5	5	5	5	4	6	4	5	4	5	5	6	4	4	3	6	4	7	7	6	3	6	6	6	6	5	5	6	6	6	6	6	5	4	5	22	92	6	5	4	5	5	6	7	5	6	5	6	1.0	5	6
U1188	1	70	5	0	0	0	1	3	5	4	4	5	4	4	4	5	3	6	1	4	4	4	1	6	3	1	7	1	6	2	4	6	2	5	4	5	2	5	1	1	1	5	1	1	5	1	1	1	1	1	1	6	6	3	1	1	1	1	1	6	1	6	5	1	1	1	1	1	4	4	5	4	4	5	36	0	10	6	6	6	4	4	4	4	5	1	1	0.0	4	5
U1189	1	58	1	0	0	0	6	5	6	5	6	5	5	5	5	2	4	5	6	3	6	5	4	4	4	5	2	5	1	1	2	2	6	1	6	1	6	2	2	2	3	2	2	2	3	6	5	5	5	5	4	2	7	1	2	1	1	1	2	2	1	1	3	4	1	3	3	1	5	5	5	4	5	4	7	73	2	5	6	6	5	5	4	5	5	6	6	0.0	3	3
U1190	1	71	4	0	0	0	4	3	6	6	4	2	4	4	5	4	1	6	2	5	2	5	1	3	6	1	7	2	6	3	2	6	2	4	4	3	4	1	4	1	1	1	1	1	3	2	1	1	1	1	1	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	6	4	5	3	5	52	46	6	1	2	2	1	1	4	4	3	1	1	0.0	1	1
U1191	0	74	5	0	0	0	4	5	7	6	6	5	4	6	6	4	1	7	2	4	7	6	1	5	4	1	7	3	6	3	4	7	3	3	5	1	7	1	1	1	4	2	1	1	4	4	1	1	4	1	1	6	6	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	7	7	7	7	20	21	6	1	3	1	1	2	3	4	5	1	1	0.0	2	2
U1192	1	70	3	0	0	0	3	5	7	7	7	7	7	7	7	3	7	7	1	7	7	7	3	7	3	2	7	1	7	3	5	7	1	7	4	2	4	6	6	1	1	6	1	1	2	7	4	1	2	1	1	1	1	1	1	1	1	1	7	1	7	7	7	1	1	7	1	4	7	7	5	4	7	7	99	0	11	7	1	7	1	4	7	7	4	7	1	0.0	1	1
U1193	0	70	5	0	0	0	5	4	5	5	5	5	3	4	5	4	2	5	5	4	4	5	2	5	4	3	5	3	5	6	2	6	5	5	4	5	3	4	5	4	4	4	4	2	4	4	4	4	4	4	4	2	4	4	1	1	1	1	1	1	2	2	2	2	2	2	2	2	7	7	7	7	6	7	72	14	9	5	5	5	4	4	5	5	5	3	3	0.0	3	5
U1195	0	78	5	0	0	0	3	6	6	6	5	5	6	6	7	6	4	7	2	6	1	5	1	7	4	1	7	1	6	4	3	4	3	4	4	2	7	4	1	2	4	2	1	1	5	5	3	2	1	1	1	7	6	6	1	1	1	1	1	4	4	4	4	1	1	1	1	1	7	7	7	7	6	7	80	2	9	7	7	7	7	7	7	7	7	5	5	0.0	4	1
U1196	1	60	4	0	0	0	1	6	7	7	5	7	6	7	7	3	1	7	3	7	5	7	7	5	5	6	1	5	1	5	2	1	7	1	7	2	7	1	1	1	7	1	2	1	6	7	5	5	6	4	5	4	6	1	4	4	1	1	1	5	7	7	7	7	3	4	7	3	7	7	7	5	6	3	0	78	3	4	6	6	5	5	5	6	5	7	7	5.0	3	3
U1198	1	64	5	0	0	0	1	7	7	7	7	7	7	7	7	7	1	7	6	7	7	7	1	7	2	4	1	6	1	6	2	2	4	1	4	1	6	6	4	4	4	4	4	4	6	4	4	4	7	4	4	4	7	1	1	1	1	1	1	1	6	6	5	7	2	4	5	4	7	7	7	7	7	5	21	67	2	6	7	7	5	4	7	7	7	7	4	0.0	1	6
U1199	1	71	5	0	1	3	4	4	5	5	4	4	4	5	5	3	2	5	2	3	5	4	2	5	4	4	2	3	2	5	3	2	4	3	5	2	4	2	2	1	2	2	1	1	5	4	3	3	3	2	1	5	1	7	1	1	1	1	1	1	1	1	1	1	2	1	1	1	7	6	7	5	5	5	4	96	3	5	5	7	4	4	4	5	4	5	3	0.0	1	2
U1200	0	66	4	0	0	0	3	4	5	6	5	4	5	4	5	4	2	6	2	4	5	5	2	6	5	2	6	2	6	4	4	5	3	5	2	4	3	3	5	4	4	5	1	1	4	4	2	2	2	2	1	4	7	2	1	1	1	1	1	1	4	6	2	4	1	2	4	1	6	6	6	4	6	6	17	5	7	3	5	5	3	3	5	4	4	4	2	0.0	2	2
U1201	1	64	1	0	0	0	0	1	7	7	7	7	7	7	7	2	1	7	7	1	7	7	1	7	1	7	7	7	7	7	1	1	7	1	7	1	7	1	1	1	1	1	1	1	1	7	1	1	7	1	1	1	7	1	1	1	1	1	1	1	4	7	7	1	1	1	1	1	7	7	7	7	7	7	50	100	6	7	7	7	7	7	7	7	7	7	7	0.0	1	1
U1202	0	71	4	0	0	0	5	4	7	7	3	4	4	7	7	6	7	7	6	6	4	4	1	4	2	4	4	4	7	4	2	2	6	2	4	2	6	1	1	1	1	1	1	1	2	4	5	4	5	1	3	2	7	1	1	1	1	1	1	1	6	7	6	6	2	1	4	2	7	7	7	7	7	7	16	26	6	7	7	7	7	4	7	7	7	7	7	0.0	1	1
U1203	0	71	4	0	0	0	4	3	5	4	5	3	2	4	5	4	1	6	2	5	5	4	2	6	3	4	4	5	3	6	3	2	4	1	5	3	4	1	2	2	2	4	2	1	4	4	4	2	4	3	1	6	4	3	1	1	1	1	1	1	1	1	2	2	1	2	2	2	7	6	6	4	3	4	18	44	6	4	4	5	2	4	3	3	3	5	4	100.0	1	2
U1205	1	76	3	0	0	0	5	3	6	6	4	3	3	5	5	4	2	6	2	5	6	6	3	6	4	4	4	3	4	6	2	2	4	2	5	3	5	4	4	4	5	4	4	4	4	5	5	4	5	4	4	6	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	5	4	4	4	4	27	72	6	1	1	2	1	1	4	1	2	4	3	0.0	1	4
U1206	1	40	1	0	0	0	1	6	6	7	6	4	5	6	5	5	3	5	7	4	6	6	4	3	3	4	2	4	2	5	2	2	4	1	5	2	2	1	2	1	3	1	2	1	5	7	5	5	5	3	3	2	2	2	3	1	1	1	2	1	2	5	2	3	3	2	2	2	5	4	5	4	5	4	50	25	8	4	3	4	2	3	3	3	4	7	6	0.0	3	2
U1207	0	61	3	0	0	0	3	1	6	4	4	2	1	2	3	5	6	6	5	6	1	1	1	4	3	3	4	3	3	4	3	4	5	4	5	3	4	3	3	2	3	3	2	2	3	3	3	2	4	2	3	5	7	5	4	1	1	1	1	1	1	1	1	1	1	1	1	1	6	6	6	4	5	4	0	50	6	4	6	6	4	6	5	5	6	2	3	0.0	3	4
U1209	1	62	3	0	0	0	1	4	7	5	3	4	4	4	4	3	2	3	4	4	6	3	4	4	2	1	6	1	5	4	5	5	3	4	2	4	4	1	4	1	4	2	1	1	6	4	4	1	7	1	1	1	7	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	5	5	6	4	7	50	50	6	1	1	4	1	1	2	3	4	4	3	0.0	1	2
U1210	0	55	4	0	0	0	2	5	2	5	2	4	4	4	1	5	5	4	4	3	3	3	2	2	5	5	1	5	2	7	3	5	6	2	7	4	4	2	1	1	2	4	1	1	4	4	1	1	3	1	1	1	2	2	4	1	1	1	2	1	1	1	2	1	1	1	1	1	6	5	3	5	5	4	27	36	3	4	4	4	3	3	1	1	1	1	3	0.0	1	5
U1214	0	59	1	0	0	0	2	6	7	6	5	6	1	6	7	4	4	6	6	3	2	4	1	2	4	1	7	4	7	4	4	6	4	4	4	4	4	4	4	4	4	4	1	4	4	4	4	1	4	4	1	1	7	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	4	4	4	4	4	4	50	50	6	1	1	1	1	1	1	1	2	5	2	0.0	1	1
U1216	1	68	5	0	0	0	2	3	7	6	7	3	5	4	6	2	4	5	6	2	5	7	3	4	3	6	1	4	1	6	1	1	6	1	7	1	7	1	1	1	7	1	1	1	4	7	5	5	6	6	4	4	2	3	1	1	1	1	1	5	3	5	4	5	6	4	4	5	4	4	5	4	3	3	12	87	1	3	4	4	2	2	5	5	5	6	6	25.0	2	2
U1217	1	58	5	0	0	0	1	4	7	6	7	3	4	6	5	3	2	7	5	5	6	6	4	5	5	2	7	2	2	3	5	7	2	6	3	2	6	4	2	2	5	2	6	2	2	5	2	5	5	6	5	2	7	2	1	1	1	1	3	5	5	5	2	5	2	2	6	6	6	7	6	7	6	5	93	20	11	7	6	7	3	5	6	6	5	3	5	0.0	1	2
U1220	0	21	1	0	0	0	5	6	7	6	7	5	7	4	7	7	4	4	7	7	5	7	5	7	7	5	5	7	4	6	6	4	6	5	5	4	7	2	4	5	6	2	2	3	3	6	6	5	6	7	5	5	7	5	5	6	5	3	7	5	5	6	4	6	5	6	6	6	6	7	5	7	6	6	78	31	10	5	7	5	5	7	5	7	6	7	7	0.0	4	1
U1222	1	22	4	0	0	0	3	6	5	6	2	2	5	4	3	5	5	2	4	2	3	3	6	4	4	3	5	4	3	5	4	2	6	5	3	5	4	4	3	5	3	1	3	3	3	3	2	4	2	3	3	4	4	3	5	4	5	1	5	6	5	3	2	5	2	4	5	4	1	7	3	3	4	5	50	50	5	3	5	3	5	4	7	4	6	4	6	0.0	5	2
U1225	1	21	0	0	0	0	1	6	7	7	7	7	7	7	7	7	6	7	6	7	7	7	7	3	5	1	7	1	4	2	7	6	2	7	4	7	1	7	1	6	1	3	6	1	1	1	1	1	1	1	1	1	3	2	4	4	6	2	3	4	1	1	1	1	1	1	1	1	7	4	4	7	7	7	100	0	10	4	3	3	4	1	1	4	2	1	1	0.0	1	1
U1227	0	22	1	0	0	4	0	4	6	6	3	4	4	4	6	2	3	4	5	4	5	4	4	4	3	2	2	2	2	4	2	2	2	1	1	4	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	1	1	2	1	1	2	2	2	3	3	5	2	2	2	3	2	3	3	3	4	54	54	6	2	2	4	3	2	4	3	5	4	3	1.0	4	3
U1229	1	22	3	0	0	0	1	7	7	6	6	6	7	6	6	4	5	7	5	6	7	6	4	5	1	3	5	4	5	3	5	5	3	5	4	5	3	5	6	4	4	4	4	4	4	6	3	3	6	5	2	1	7	3	1	3	3	1	1	1	3	5	3	5	4	3	2	2	5	4	5	5	6	6	100	50	7	5	2	5	1	1	2	3	4	3	4	0.0	3	1
U1230	1	21	3	0	0	0	1	6	7	7	7	6	5	7	5	4	3	5	5	6	3	7	1	5	1	3	4	4	5	5	2	4	5	2	5	1	7	1	1	1	5	1	1	1	1	6	4	3	5	7	3	2	1	1	2	1	3	1	4	3	5	3	2	2	1	5	3	3	4	6	2	2	3	4	50	50	6	5	5	2	1	1	3	5	3	4	5	50.0	5	5
U1233	1	19	4	0	1	1	2	6	3	6	4	4	4	3	6	4	4	5	5	3	5	5	2	5	5	5	5	6	5	3	5	5	5	5	5	3	5	6	2	6	4	4	2	6	5	5	4	4	1	4	4	2	3	6	5	5	5	5	5	5	5	4	5	5	4	3	5	4	3	4	6	6	5	5	57	77	7	5	5	4	5	5	4	4	2	5	5	20.0	5	5
U1236	1	25	2	1	1	1	2	1	6	4	4	4	5	2	3	5	7	6	5	4	3	2	4	1	6	4	1	6	7	7	3	7	1	2	1	4	5	7	1	6	2	4	3	4	1	5	2	1	7	6	1	5	3	7	2	3	5	5	4	2	5	1	6	7	4	2	3	1	5	1	2	6	4	3	100	100	6	7	5	3	6	4	2	6	1	7	7	1788.0	1	1
U1238	1	24	3	0	0	0	1	5	6	6	6	6	5	6	6	3	4	4	4	4	4	4	2	3	4	5	6	2	6	4	5	3	5	5	4	4	2	1	1	5	1	1	5	1	1	5	5	5	5	6	5	1	1	1	6	1	1	1	5	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	50	50	1	1	1	4	1	1	4	1	1	6	7	5.0	1	1
U1239	1	64	2	0	0	0	5	7	7	6	6	6	5	6	6	2	2	6	5	4	4	6	2	5	7	3	6	4	6	5	4	6	5	4	5	3	6	1	2	2	5	2	1	1	4	5	4	3	3	2	1	4	2	1	4	1	1	1	1	4	1	3	1	3	1	1	1	1	7	7	4	5	5	5	0	100	1	6	6	6	4	3	3	3	3	6	6	50.0	1	1
U1241	0	59	3	0	1	3	3	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	1	1	7	1	1	1	1	1	7	7	7	7	7	1	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	100	100	6	7	7	7	7	7	7	7	7	7	7	0.0	7	7
U1242	0	76	5	0	0	0	4	2	6	4	3	3	4	3	7	3	6	5	1	4	7	3	6	6	2	6	1	1	6	4	1	2	5	3	6	1	4	1	1	1	1	1	1	1	1	3	2	1	2	1	1	5	7	7	1	1	1	1	1	1	4	7	1	1	1	1	1	1	7	5	7	5	3	6	66	24	8	6	7	7	5	4	4	4	4	1	2	0.0	1	3
U1244	1	76	4	0	1	3	6	6	6	5	7	5	5	5	6	5	1	5	1	6	4	6	2	5	2	3	5	4	4	5	3	5	3	5	4	4	5	2	3	2	4	3	1	4	4	5	3	4	5	3	2	1	6	5	1	1	1	1	1	1	1	1	3	2	6	1	4	4	6	6	2	6	6	5	67	30	6	5	4	5	5	3	5	5	5	6	5	25.0	1	1
U1250	0	62	4	1	1	3	5	3	6	6	5	6	4	5	5	1	1	7	1	4	7	4	1	7	7	4	4	4	4	7	1	3	7	1	7	1	7	1	1	1	1	1	1	1	7	7	7	1	4	4	5	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	7	5	7	4	0	87	6	7	7	7	7	4	5	5	5	6	3	50.0	1	5
U1251	0	71	5	0	0	0	2	5	6	5	5	6	6	7	6	5	5	6	4	4	4	4	4	3	6	2	7	2	6	3	3	6	2	7	3	6	2	7	2	3	5	6	2	3	2	2	1	1	2	2	2	7	7	5	2	1	1	1	3	5	2	6	7	6	3	3	4	3	7	6	7	7	6	6	70	9	10	6	6	7	7	6	7	6	7	1	1	0.0	5	2
U1253	1	61	2	0	0	0	0	6	7	7	7	6	6	6	6	5	1	7	4	6	4	7	1	6	3	2	3	1	5	7	1	3	2	1	7	1	1	2	2	1	1	4	1	2	7	7	4	2	1	1	1	7	7	7	4	1	1	1	7	4	3	3	1	1	1	1	3	1	3	4	4	5	5	4	24	26	6	7	5	7	4	1	7	7	7	7	4	20.0	1	3
U1257	1	58	4	0	0	0	1	6	5	6	5	5	5	5	5	4	2	5	2	5	5	5	2	6	4	5	1	5	2	5	2	2	5	2	6	2	6	1	2	1	4	1	2	1	3	5	5	5	5	5	3	1	7	3	5	3	1	1	7	2	2	4	1	4	1	1	1	1	5	5	5	4	5	4	0	100	1	7	7	7	3	5	4	4	4	4	5	0.0	1	1
U1259	0	63	4	0	0	0	5	6	7	7	7	7	7	6	6	7	1	7	1	7	2	6	2	7	1	1	7	1	6	6	1	1	5	1	5	1	7	1	1	1	1	1	1	1	5	6	3	6	7	4	2	6	7	5	1	3	1	1	1	2	5	4	4	7	1	1	2	1	5	5	7	5	7	5	100	19	9	7	7	7	7	7	7	7	7	7	4	25.0	1	4
U1260	1	60	3	0	0	1	6	4	7	7	6	6	7	7	5	4	1	7	3	5	5	7	1	7	4	1	7	1	7	1	7	7	1	7	1	7	1	7	7	7	5	7	1	1	7	5	1	1	1	1	7	1	7	7	7	7	1	1	1	1	7	7	7	7	7	1	7	7	7	7	7	1	1	7	100	0	9	7	7	7	7	5	7	7	7	1	1	0.0	4	4
U1262	1	90	5	0	0	0	5	3	5	4	4	5	4	6	6	6	2	5	3	6	3	5	3	6	2	4	5	3	4	5	4	3	5	3	6	4	4	2	3	2	5	3	1	1	5	4	3	3	4	2	4	7	7	3	1	1	1	1	1	3	1	1	1	1	1	1	1	1	6	6	6	4	5	4	76	22	11	5	4	6	5	5	4	4	4	3	2	0.0	1	2
U1263	1	61	3	0	0	0	0	5	6	4	4	4	4	4	5	1	2	5	4	3	6	6	2	5	4	4	4	4	4	4	2	2	4	1	4	1	6	1	1	1	1	1	1	1	1	5	3	3	2	1	3	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	4	7	4	4	4	50	50	6	1	2	2	1	1	1	1	1	4	1	0.0	1	2
U1270	1	22	1	0	0	0	3	2	6	5	4	5	3	4	6	6	2	5	2	5	6	5	2	4	1	7	1	2	2	5	1	1	5	1	4	1	1	1	1	7	1	1	1	2	1	7	7	7	7	7	7	1	4	1	3	2	6	2	3	2	2	2	3	1	2	2	1	2	4	4	3	5	3	4	19	95	6	4	4	5	2	3	6	7	4	5	6	50.0	1	1
U1271	1	22	2	0	0	0	1	6	7	7	7	7	6	7	7	5	5	6	5	6	3	6	5	4	4	3	5	4	6	5	3	3	3	5	2	1	6	5	4	4	5	4	2	3	6	5	5	6	6	4	4	4	4	5	7	7	5	3	5	1	5	5	4	5	4	3	3	4	7	5	5	4	5	5	100	20	6	4	6	7	5	5	3	5	5	7	7	40.0	1	1
U1272	0	24	3	0	0	1	1	5	6	5	5	5	6	6	6	3	5	5	2	6	4	6	4	5	5	4	3	4	4	7	3	1	7	1	7	1	7	1	1	1	1	1	1	1	2	6	6	5	5	1	4	3	6	1	3	4	2	1	7	5	7	6	3	6	5	6	4	5	6	7	7	6	7	7	74	86	4	4	5	5	5	3	4	6	5	7	5	100.0	7	7
U1273	1	23	4	0	0	0	3	7	7	6	7	7	7	7	6	4	5	6	7	6	6	3	1	6	5	6	1	5	2	7	2	4	6	1	6	1	7	1	2	4	2	1	2	5	4	7	7	5	6	4	5	6	7	2	4	5	3	2	5	6	2	7	3	5	5	5	5	6	7	6	6	7	6	5	0	86	2	5	4	6	5	4	6	2	5	6	6	100.0	5	6
U1274	0	24	1	0	0	0	1	4	5	2	4	1	6	7	1	6	3	5	4	1	6	5	3	2	1	3	4	4	2	6	6	4	5	6	6	4	2	2	1	3	3	6	5	4	1	3	3	4	5	4	2	5	2	3	7	6	2	4	5	3	2	3	5	5	5	3	6	5	4	2	6	2	5	6	26	84	7	5	6	3	5	2	3	4	3	3	5	100.0	2	4
